sector_id,analysis_period,stock_code,factor_change,change_direction,change_magnitude,event_based,events_count,total_events,confidence_level,analysis_method,possible_reason_1,possible_reason_2,possible_reason_3,analysis_timestamp
residual_sector_19,2024-02-22_to_2024-04-08,603833.SH,-0.08399957426406668,下降,low,False,0,0,中,规则引擎归因,行业周期性调整影响业绩表现,汇率波动对海外业务造成负面影响,,2025-11-11 23:55:13
residual_sector_19,2024-02-22_to_2024-04-08,688271.SH,-0.10742203348903945,下降,medium,False,0,0,中,规则引擎归因,汇率波动对海外业务造成负面影响,原材料成本大幅上升，利润率受到挤压,,2025-11-11 23:55:14
residual_sector_19,2024-03-14_to_2024-04-29,300628.SZ,-0.10929855350146978,下降,medium,False,0,0,中,规则引擎归因,行业周期性调整影响业绩表现,汇率波动对海外业务造成负面影响,,2025-11-11 23:55:14
residual_sector_19,2024-03-14_to_2024-04-29,601225.SH,-0.09954460532205056,下降,low,False,0,0,中,规则引擎归因,原材料成本大幅上升，利润率受到挤压,行业周期性调整影响业绩表现,,2025-11-11 23:55:15
residual_sector_19,2024-03-14_to_2024-04-29,601288.SH,-0.09998070330005393,下降,low,False,0,0,中,规则引擎归因,汇率波动对海外业务造成负面影响,行业周期性调整影响业绩表现,,2025-11-11 23:55:15
residual_sector_19,2024-03-14_to_2024-04-29,601988.SH,-0.08527473853420742,下降,low,False,0,0,中,规则引擎归因,行业周期性调整影响业绩表现,汇率波动对海外业务造成负面影响,,2025-11-11 23:55:16
residual_sector_19,2024-04-08_to_2024-05-23,300628.SZ,-0.18943535913861853,下降,medium,False,0,0,中,规则引擎归因,原材料成本大幅上升，利润率受到挤压,汇率波动对海外业务造成负面影响,,2025-11-11 23:55:16
residual_sector_19,2024-04-08_to_2024-05-23,600406.SH,-0.11116810629209195,下降,medium,False,0,0,中,规则引擎归因,原材料成本大幅上升，利润率受到挤压,市场需求出现季节性波动,,2025-11-11 23:55:17
residual_sector_19,2024-04-08_to_2024-05-23,601288.SH,-0.10122219418890677,下降,medium,False,0,0,中,规则引擎归因,原材料成本大幅上升，利润率受到挤压,行业周期性调整影响业绩表现,,2025-11-11 23:55:17
residual_sector_19,2024-04-08_to_2024-05-23,601988.SH,-0.09838417141440225,下降,low,False,0,0,中,规则引擎归因,汇率波动对海外业务造成负面影响,原材料成本大幅上升，利润率受到挤压,,2025-11-11 23:55:18
residual_sector_19,2024-04-08_to_2024-05-23,603833.SH,-0.09516573453504751,下降,low,False,0,0,中,规则引擎归因,市场需求出现季节性波动,汇率波动对海外业务造成负面影响,,2025-11-11 23:55:19
residual_sector_19,2024-04-08_to_2024-05-23,688271.SH,-0.08700563568246178,下降,low,False,0,0,中,规则引擎归因,原材料成本大幅上升，利润率受到挤压,行业周期性调整影响业绩表现,,2025-11-11 23:55:20
residual_sector_19,2024-04-29_to_2024-06-14,300628.SZ,-0.09096241184687848,下降,low,False,0,0,中,规则引擎归因,市场需求出现季节性波动,行业周期性调整影响业绩表现,,2025-11-11 23:55:20
residual_sector_19,2024-04-29_to_2024-06-14,688271.SH,-0.1580198621743396,下降,medium,False,0,0,中,规则引擎归因,行业周期性调整影响业绩表现,原材料成本大幅上升，利润率受到挤压,,2025-11-11 23:55:21
residual_sector_19,2024-05-23_to_2024-07-05,688271.SH,-0.09738370155548448,下降,low,False,0,0,中,规则引擎归因,汇率波动对海外业务造成负面影响,行业周期性调整影响业绩表现,,2025-11-11 23:55:21
residual_sector_19,2024-06-14_to_2024-07-26,600547.SH,0.08985162839816119,上升,low,False,0,0,中,规则引擎归因,管理效率提升，运营成本下降,经营状况持续改善，市场份额稳步扩大,,2025-11-11 23:55:22
residual_sector_19,2024-07-05_to_2024-08-16,601288.SH,-0.10902278863997161,下降,medium,False,0,0,中,规则引擎归因,汇率波动对海外业务造成负面影响,原材料成本大幅上升，利润率受到挤压,,2025-11-11 23:55:22
residual_sector_19,2024-07-05_to_2024-08-16,601988.SH,-0.10255678312321215,下降,medium,False,0,0,中,规则引擎归因,行业周期性调整影响业绩表现,原材料成本大幅上升，利润率受到挤压,,2025-11-11 23:55:23
residual_sector_19,2024-07-26_to_2024-09-06,600845.SH,-0.10277846879716313,下降,medium,False,0,0,中,规则引擎归因,市场需求出现季节性波动,汇率波动对海外业务造成负面影响,,2025-11-11 23:55:23
residual_sector_19,2024-07-26_to_2024-09-06,601288.SH,-0.08621247985531011,下降,low,False,0,0,中,规则引擎归因,市场需求出现季节性波动,汇率波动对海外业务造成负面影响,,2025-11-11 23:55:24
